Date,Open,High,Low,Close,Adj Close,Volume,Moving Average,RSI
2024-03-25,170.570007,171.940002,169.449997,170.850006,170.850006,54288300,171.56756031707317,51.43759635935196
2024-03-26,170.000000,171.419998,169.580002,169.710007,169.710007,57388400,171.56756031707317,51.15552755536392
2024-03-27,170.410004,173.600006,170.110001,173.309998,173.309998,60273300,171.56756031707317,57.42847461459815
2024-03-28,171.750000,172.229996,170.509995,171.479996,171.479996,65672700,171.07948653846154,51.28821772707139
2024-04-01,171.190002,171.250000,169.479996,170.029999,170.029999,46240500,170.73891797297298,45.23475297581685
2024-04-02,169.080002,169.339996,168.229996,168.839996,168.839996,49329500,170.80285642857143,42.495722903935786
2024-04-03,168.789993,170.679993,168.580002,169.649994,169.649994,47691700,170.85969633333335,47.3533416120669
2024-04-04,170.289993,171.919998,168.820007,168.820007,168.820007,53704400,170.72225751612902,42.23626424754696
2024-04-05,169.589996,170.389999,168.949997,169.580002,169.580002,42055200,170.6296544137931,44.43224215406795
2024-04-08,169.029999,169.199997,168.240005,168.449997,168.449997,37425500,170.4414808148148,40.35856382446614
2024-04-09,168.699997,170.080002,168.350006,169.669998,169.669998,42451200,169.88679928,37.76248498757575
2024-04-10,168.800003,169.089996,167.110001,167.779999,167.779999,49709300,169.7182603478261,28.638664522922113
2024-04-11,168.339996,175.460007,168.160004,175.039993,175.039993,91070300,169.6647607142857,57.21022124664365
2024-04-12,174.259995,178.360001,174.210007,176.550003,176.550003,101593300,169.37736742105264,58.19579320885311
2024-04-15,175.360001,176.630005,172.500000,172.690002,172.690002,73531800,169.37058741176472,53.23033209782222
2024-04-16,171.750000,173.759995,168.270004,169.380005,169.380005,73711200,169.38866566666667,49.46166033387301
2024-04-17,169.610001,170.649994,168.000000,168.000000,168.000000,50901200,169.44615276923076,40.661274849372084
2024-04-18,168.029999,168.639999,166.550003,167.039993,167.039993,43122900,169.57727172727272,41.94484187027729
2024-04-19,166.210007,166.399994,164.080002,165.000000,165.000000,67772100,168.19555477777777,41.06571954986136
2024-04-22,165.520004,167.259995,164.770004,165.839996,165.839996,48116400,167.38428371428571,44.60431421768959
2024-04-23,165.350006,167.050003,164.919998,166.899994,166.899994,49537800,167.3299986,45.09803711858986
2024-04-24,166.539993,169.300003,166.210007,169.020004,169.020004,48251800,168.60333233333333,50.340826388919886
2024-04-25,169.600006,170.610001,168.151093,169.889999,169.889999,49712820,169.889999,50.52631049951048
